order_id,customer_id,product_id,order_date,quantity,discount,total_amount,payment_method,shipping_cost,delivery_time_days,region,profit_margin,returned
O102672,C10001,P218001,2024-03-24,2,0.0,205.76,Credit Card,8.47,6,South,53.26,No
O102673,C10374,P206722,2024-09-03,1,0.0,57.2,Credit Card,3.88,5,South,12.14,No
O102674,C12340,P220100,2024-02-16,1,0.05,36.19,Debit Card,5.71,6,East,6.96,No
O102675,C16980,P217460,2025-08-20,1,0.0,10.13,Credit Card,4.62,5,Central,-3.81,No
O102676,C14005,P223987,2024-06-30,1,0.1,37.48,Credit Card,6.07,5,West,7.05,No
O102677,C13052,P204015,2024-06-03,1,0.15,65.99,Debit Card,5.05,8,South,14.75,No
O102678,C14648,P239897,2025-07-23,2,0.1,164.03,Credit Card,7.63,3,North,41.58,No
O102679,C12365,P202962,2024-02-03,1,0.0,29.57,PayPal,3.97,6,West,6.38,No
O102680,C11525,P204840,2025-06-10,4,0.0,123.24,Debit Card,4.9,5,West,29.61,No
O102681,C15947,P220533,2023-12-05,1,0.0,405.02,Debit Card,10.09,6,South,38.51,No
O102682,C14476,P220454,2024-09-25,1,0.05,20.62,Debit Card,6.94,6,East,-5.29,No
O102683,C11646,P248105,2025-02-24,2,0.0,50.42,PayPal,6.43,4,South,-2.4,No
O102684,C10013,P205699,2024-01-29,1,0.1,10.96,Credit Card,3.58,5,North,-0.29,No
O102685,C14599,P205922,2025-07-17,2,0.05,23.18,Credit Card,4.83,6,South,4.44,No
O102686,C12278,P224919,2024-08-27,1,0.0,1296.97,Debit Card,9.5,4,Central,146.14,No
O102687,C16104,P226508,2025-06-27,1,0.1,16.66,Debit Card,3.94,3,Central,0.72,Yes
O102688,C13155,P221664,2025-04-17,1,0.05,76.66,Credit Card,5.62,6,South,21.21,No
O102689,C10129,P232270,2023-12-15,1,0.0,6.3,Debit Card,4.73,5,North,-1.9,No
O102690,C13814,P225278,2025-06-16,3,0.0,271.77,Debit Card,7.96,5,South,87.16,Yes
O102691,C14933,P214862,2024-03-03,1,0.0,30.33,Debit Card,5.76,3,Central,7.89,No
O102692,C13216,P213598,2024-03-18,1,0.3,95.87,Credit Card,6.51,7,East,22.25,No
O102693,C12938,P201898,2024-05-17,1,0.15,1088.47,COD,11.48,6,West,119.14,No
O102694,C13928,P222939,2024-01-26,1,0.05,913.49,Credit Card,11.73,3,Central,97.89,No
O102695,C12040,P231288,2024-02-01,1,0.0,167.96,Credit Card,8.74,5,South,11.42,No
O102696,C10027,P224774,2025-05-28,3,0.1,30.38,Wallet,4.38,5,East,7.77,No
O102697,C12113,P202822,2024-04-12,2,0.05,58.35,Credit Card,5.04,3,Central,15.38,No
O102698,C17330,P237252,2025-03-06,3,0.05,42.15,Wallet,5.18,4,Central,9.57,No
O102699,C11252,P225049,2025-04-04,1,0.1,10.3,Credit Card,2.49,5,West,1.63,No
O102700,C14356,P221884,2023-10-10,1,0.0,1305.94,Debit Card,11.53,5,South,145.18,No
O102701,C12046,P213052,2025-03-13,1,0.15,83.76,PayPal,8.2,4,South,15.25,No
O102702,C15568,P218038,2023-09-27,2,0.0,619.66,Credit Card,10.28,4,South,175.62,No
O102703,C15543,P216975,2023-11-01,1,0.15,4.1,UPI,3.71,4,South,-1.86,No
O102704,C14555,P234616,2024-05-02,1,0.0,3.98,Wallet,2.12,3,Central,-0.33,No
O102705,C14023,P213269,2024-01-25,2,0.0,656.68,PayPal,8.86,3,North,69.94,Yes
O102706,C17843,P203041,2025-09-11,1,0.1,63.48,COD,5.19,5,South,17.03,No
O102707,C14396,P216551,2024-09-06,2,0.0,18.02,Credit Card,3.78,6,West,4.33,No
O102708,C17062,P204379,2025-07-02,4,0.2,887.87,PayPal,8.71,3,Central,97.83,No
O102709,C13374,P207661,2024-11-19,1,0.1,38.31,COD,5.2,6,West,10.12,No
O102710,C16430,P206967,2024-03-11,4,0.0,302.08,Credit Card,8.69,5,South,97.04,No
O102711,C13466,P229870,2025-07-11,1,0.15,38.01,Debit Card,5.98,5,East,4.66,No
O102712,C13081,P244967,2024-06-17,2,0.0,50.04,Wallet,7.18,5,East,10.33,No
O102713,C13778,P215674,2024-10-26,1,0.0,9.18,UPI,2.79,4,West,0.88,No
O102714,C10629,P220394,2023-11-08,2,0.0,270.0,Credit Card,10.04,4,North,70.96,No
O102715,C10269,P213531,2025-08-25,1,0.0,463.95,PayPal,9.8,6,East,120.11,No
O102716,C12639,P221370,2024-03-23,2,0.1,19.89,Credit Card,5.09,6,South,3.86,No
O102717,C11993,P218565,2024-09-16,2,0.0,253.7,Credit Card,9.66,5,West,61.38,No
O102718,C15724,P200832,2025-03-13,1,0.05,568.69,Debit Card,9.13,6,East,150.1,No
O102719,C15897,P246978,2024-08-22,1,0.1,12.09,Credit Card,4.85,4,South,-0.62,No
O102720,C12891,P217405,2024-03-27,1,0.0,151.69,Credit Card,7.45,6,West,35.02,No
O102721,C14957,P210185,2024-05-02,3,0.2,59.62,Debit Card,5.17,6,South,15.7,Yes
O102722,C13432,P203492,2024-11-28,1,0.05,1525.71,PayPal,11.57,6,South,171.52,No
O102723,C11280,P244630,2025-02-17,1,0.0,87.43,Credit Card,4.62,3,Central,5.87,No
O102724,C16276,P200288,2025-02-04,1,0.0,245.04,Debit Card,8.01,6,East,21.39,No
O102725,C17443,P240584,2025-07-20,1,0.15,16.55,Credit Card,6.09,6,South,-0.3,No
O102726,C15895,P201076,2024-06-10,1,0.15,1.21,Credit Card,0.08,3,Central,0.02,No
O102727,C15802,P248332,2025-02-14,1,0.1,75.75,Wallet,5.44,5,North,28.65,No
O102728,C17115,P234139,2024-04-02,1,0.2,9.65,Debit Card,4.35,6,West,-3.58,No
O102729,C16656,P201074,2024-09-11,1,0.0,64.32,Wallet,4.96,3,North,17.55,Yes
O102730,C12360,P237702,2024-05-07,3,0.0,412.47,Wallet,10.45,5,Central,105.04,No
O102731,C10575,P227535,2024-02-21,1,0.0,25.8,PayPal,4.05,6,East,3.69,No
O102732,C17029,P232807,2024-10-16,1,0.0,7.58,Credit Card,2.3,5,Central,1.11,No
O102733,C16099,P204274,2024-03-26,1,0.15,23.05,Debit Card,2.33,4,South,8.04,No
O102734,C11307,P228198,2024-09-13,5,0.0,200.35,COD,9.2,4,North,80.96,No
O102735,C13192,P249334,2024-12-15,1,0.0,26.14,PayPal,3.91,6,East,7.85,Yes
O102736,C13178,P229859,2024-01-18,1,0.2,14.9,COD,5.59,3,North,0.37,No
O102737,C16052,P238264,2025-09-10,1,0.1,130.27,Credit Card,7.0,5,West,32.08,No
O102738,C12734,P245760,2024-01-12,1,0.0,4.68,PayPal,1.66,5,East,-1.29,No
O102739,C16116,P235276,2025-07-31,1,0.1,16.49,UPI,3.19,4,North,-1.87,No
O102740,C17371,P212018,2025-09-08,1,0.0,79.74,Wallet,5.94,3,Central,16.39,No
O102741,C12212,P208072,2024-10-03,1,0.05,393.61,Debit Card,11.7,6,East,35.53,No
O102742,C12352,P213348,2023-12-30,2,0.0,308.78,Debit Card,7.82,4,South,29.23,No
O102743,C13568,P246678,2024-09-21,1,0.0,98.06,PayPal,8.68,6,Central,3.09,No
O102744,C11655,P213952,2024-02-11,1,0.05,56.64,Credit Card,7.28,4,Central,-0.48,No
O102745,C11579,P248833,2025-05-26,1,0.1,201.8,COD,8.42,5,East,48.08,No
O102746,C15943,P200318,2024-06-22,1,0.15,103.1,Debit Card,7.62,3,North,4.75,No
O102747,C12203,P211818,2024-02-17,1,0.1,12.66,Credit Card,5.16,6,West,0.54,No
O102748,C11390,P226011,2024-05-07,2,0.0,154.02,PayPal,5.78,5,South,48.13,Yes
O102749,C11742,P218787,2024-10-12,2,0.1,159.77,COD,7.25,6,West,37.49,No
O102750,C11925,P246750,2024-09-09,5,0.0,648.65,Credit Card,9.88,4,Central,67.96,No
O102751,C10619,P243624,2024-07-02,1,0.1,5.63,Credit Card,3.52,6,West,-1.27,No
O102752,C11274,P212516,2024-05-11,2,0.0,24.62,Credit Card,6.41,4,North,3.44,No
O102753,C10956,P233496,2023-12-10,3,0.0,358.95,Debit Card,11.53,4,West,88.98,No
O102754,C11939,P234055,2025-06-28,3,0.05,21.55,Credit Card,2.87,3,North,-1.15,No
O102755,C13953,P236769,2025-09-08,1,0.0,120.51,PayPal,5.72,6,East,36.46,Yes
O102756,C12381,P208752,2024-08-26,1,0.15,1.77,Credit Card,0.9,4,Central,-0.19,No
O102757,C17809,P201375,2024-01-01,2,0.0,31.2,UPI,4.57,5,South,9.47,No
O102758,C10968,P214970,2025-01-14,1,0.1,64.59,UPI,6.01,3,North,16.6,No
O102759,C16654,P244846,2024-09-16,1,0.0,770.01,Credit Card,11.41,4,Central,80.99,No
O102760,C11316,P232792,2025-03-15,1,0.1,174.81,UPI,9.34,4,North,11.64,No
O102761,C11043,P217538,2023-10-07,1,0.15,20.42,Credit Card,4.82,7,South,3.35,No
O102762,C10281,P212657,2025-04-03,1,0.05,23.06,Credit Card,4.16,7,East,6.22,No
O102763,C12844,P217843,2025-02-02,1,0.0,16.07,Credit Card,4.66,7,East,0.96,Yes
O102764,C17168,P215583,2025-01-17,2,0.05,304.78,COD,8.86,7,South,76.48,No
O102765,C16262,P221491,2025-07-31,2,0.05,272.29,Wallet,7.52,6,West,25.15,No
O102766,C11058,P237474,2024-01-04,1,0.15,465.73,Credit Card,8.24,6,West,47.65,No
O102767,C14293,P246431,2025-06-09,1,0.0,27.45,Debit Card,5.77,3,Central,-3.57,No
O102768,C12532,P248612,2023-11-20,1,0.2,76.56,Credit Card,7.97,5,East,13.47,No
O102769,C13828,P242180,2024-11-19,3,0.05,49.39,Credit Card,7.66,6,East,6.17,No
O102770,C15178,P218540,2024-08-29,1,0.0,18.6,Credit Card,5.07,5,East,-3.58,No
O102771,C16980,P205979,2023-09-29,1,0.0,92.9,Credit Card,6.57,7,South,19.44,No
O102772,C15280,P207943,2025-07-07,1,0.1,8.89,Debit Card,2.03,3,North,1.08,No
O102773,C11008,P208911,2024-06-03,2,0.0,49.54,Debit Card,5.45,4,North,11.89,No
O102774,C16834,P240254,2024-01-05,1,0.0,11.41,Credit Card,3.16,7,South,1.97,No
O102775,C11229,P233873,2025-07-09,1,0.15,29.54,PayPal,4.09,4,North,9.2,No
O102776,C11035,P203769,2024-06-30,1,0.0,229.32,UPI,9.69,5,South,17.83,No
O102777,C14585,P202479,2023-10-27,1,0.0,96.97,Debit Card,4.63,5,West,24.46,No
O102778,C10275,P210112,2024-03-26,1,0.05,14.9,COD,4.32,4,West,1.64,No
O102779,C12740,P244039,2025-05-26,2,0.0,69.12,Debit Card,5.86,5,West,25.24,No
O102780,C12289,P204731,2024-11-04,2,0.0,53.8,Credit Card,5.25,4,South,16.27,No
O102781,C11239,P211361,2025-01-06,1,0.15,29.15,COD,4.8,4,South,5.4,No
O102782,C15370,P248855,2025-01-29,1,0.0,12.13,Debit Card,4.01,4,Central,0.24,No
O102783,C17978,P235940,2024-03-05,1,0.0,61.53,Debit Card,5.75,6,East,12.71,No
O102784,C10125,P246809,2025-08-17,1,0.15,11.54,COD,2.44,5,East,1.6,No
O102785,C14065,P232205,2024-08-07,1,0.0,1089.36,PayPal,10.13,3,North,120.59,No
O102786,C14312,P224569,2024-07-19,2,0.0,2049.1,Credit Card,9.69,6,South,236.2,No
O102787,C17473,P207068,2025-04-29,1,0.05,13.3,Credit Card,4.11,5,North,1.21,No
O102788,C13868,P206557,2024-04-22,2,0.3,82.75,Credit Card,6.2,8,East,3.73,No
O102789,C11208,P236098,2023-09-19,3,0.0,84.24,Credit Card,7.05,4,Central,22.43,Yes
O102790,C17206,P238790,2024-06-10,1,0.0,782.77,Credit Card,9.59,5,West,84.34,No
O102791,C15342,P245411,2025-04-21,1,0.1,39.06,Debit Card,5.05,3,North,6.67,No
O102792,C17351,P234826,2025-07-07,3,0.05,393.56,UPI,7.93,4,South,102.27,No
O102793,C16638,P222074,2025-01-26,1,0.3,10.49,Credit Card,2.5,5,West,1.17,No
O102794,C16570,P222155,2025-07-28,1,0.05,172.41,Debit Card,7.79,4,North,43.93,No
O102795,C13249,P236389,2024-06-27,1,0.0,228.76,UPI,7.81,5,Central,60.82,No
O102796,C10918,P242105,2024-06-08,1,0.0,26.39,Debit Card,5.08,5,West,6.8,No
O102797,C17595,P236759,2023-10-25,1,0.3,37.14,Debit Card,6.73,4,South,6.27,No
O102798,C15413,P230784,2024-04-26,4,0.1,52.78,Credit Card,5.41,3,North,18.34,No
O102799,C13923,P232401,2025-02-04,1,0.1,15.45,PayPal,3.45,7,South,-2.21,No
O102800,C16294,P211565,2024-12-24,1,0.0,261.57,Debit Card,8.42,4,South,22.97,No
O102801,C16527,P224700,2024-02-17,1,0.0,72.28,COD,6.44,6,East,18.86,No
O102802,C15757,P241271,2025-01-14,1,0.0,175.03,Debit Card,7.03,6,Central,54.23,No
O102803,C17980,P249926,2024-08-28,1,0.0,45.34,Debit Card,4.65,4,North,15.75,No
O102804,C14403,P215337,2025-08-21,3,0.0,244.89,Credit Card,7.84,5,North,65.63,No
O102805,C15455,P211112,2024-04-28,2,0.0,389.36,Debit Card,8.23,4,South,128.05,No
O102806,C11969,P213761,2024-10-18,1,0.0,50.93,Credit Card,7.07,5,South,10.76,No
O102807,C12793,P242791,2025-07-18,1,0.1,1.69,Credit Card,0.26,7,South,-0.12,No
O102808,C10891,P208885,2023-11-13,2,0.0,277.78,COD,7.65,6,East,75.68,No
O102809,C14470,P201376,2025-05-02,1,0.15,20.04,Debit Card,4.27,4,West,-2.67,No
O102810,C17175,P205939,2025-01-22,1,0.05,4.61,COD,3.23,5,South,-1.39,No
O102811,C12033,P241949,2025-03-30,1,0.0,159.73,COD,9.08,4,South,35.64,No
O102812,C11364,P202846,2024-11-06,1,0.3,612.23,PayPal,9.46,5,Central,64.01,No
O102813,C10128,P206817,2024-09-07,2,0.0,20.18,UPI,4.79,4,Central,4.29,No
O102814,C11014,P207430,2025-03-04,1,0.0,48.24,Debit Card,8.19,5,East,8.69,No
O102815,C11799,P226328,2025-06-29,1,0.0,52.27,Debit Card,5.93,8,South,8.71,No
O102816,C16812,P211151,2025-06-02,1,0.15,175.14,Wallet,8.25,6,West,40.79,No
O102817,C17519,P227619,2024-10-21,1,0.0,12.44,Credit Card,3.22,5,West,-2.22,No
O102818,C15477,P234484,2024-09-21,1,0.1,208.43,UPI,9.52,3,North,15.49,No
O102819,C14612,P227664,2024-10-10,2,0.0,12.9,PayPal,3.01,4,South,1.5,No
O102820,C11518,P206780,2025-02-14,1,0.2,59.18,Credit Card,5.87,4,South,20.76,No
O102821,C14181,P203331,2024-06-17,2,0.15,17.12,Debit Card,4.48,5,South,-3.11,No
O102822,C11198,P228604,2024-08-18,1,0.0,22.46,Credit Card,5.48,4,South,-3.68,No
O102823,C13873,P241849,2024-05-30,2,0.0,30.38,Debit Card,5.76,6,East,7.91,No
O102824,C17360,P217762,2025-02-28,1,0.0,664.63,Debit Card,9.7,3,Central,70.06,No
O102825,C16454,P223765,2025-08-08,1,0.0,32.96,Credit Card,4.6,6,East,4.63,Yes
O102826,C15238,P237043,2024-10-30,1,0.05,4.25,Debit Card,1.9,4,Central,-1.56,No
O102827,C17385,P221922,2023-12-03,1,0.0,63.4,Credit Card,4.35,5,North,13.4,No
O102828,C12474,P223694,2025-07-07,2,0.0,38.24,COD,4.5,3,Central,6.97,No
O102829,C16089,P210556,2024-11-18,4,0.0,135.4,Wallet,8.81,5,Central,38.58,No
O102830,C13485,P213555,2024-03-15,1,0.05,252.94,Wallet,8.98,6,East,21.37,No
O102831,C16257,P249383,2025-05-01,1,0.0,5.99,Debit Card,2.88,4,West,-0.18,No
O102832,C14049,P210004,2025-06-08,3,0.05,36.94,COD,4.38,3,North,10.4,No
O102833,C17312,P238190,2025-04-20,1,0.1,3.5,Debit Card,3.91,6,East,-3.63,No
O102834,C17705,P220810,2025-03-02,2,0.05,81.57,COD,7.35,6,East,25.28,No
O102835,C13719,P211188,2025-08-05,1,0.0,20.44,Debit Card,4.88,4,West,4.32,No
O102836,C10302,P200247,2024-05-12,1,0.0,77.38,Wallet,5.7,5,Central,29.12,Yes
O102837,C16887,P220762,2024-05-17,1,0.0,10.21,Wallet,3.92,3,North,0.16,No
O102838,C13952,P246366,2023-12-25,1,0.1,167.16,COD,9.64,6,East,10.42,No
O102839,C14683,P245995,2024-02-18,4,0.0,25.8,Debit Card,5.52,4,South,-3.46,No
O102840,C10986,P213811,2025-07-06,1,0.0,10.65,PayPal,3.54,7,East,1.25,No
O102841,C11863,P203741,2025-08-27,1,0.2,16.95,Credit Card,1.67,3,North,-0.31,No
O102842,C14440,P229052,2024-08-08,1,0.1,7.69,COD,2.37,5,East,0.71,No
O102843,C14909,P249214,2024-12-03,4,0.0,641.6,UPI,8.07,6,East,68.92,No
O102844,C16083,P234319,2025-07-24,1,0.0,65.61,Debit Card,5.12,5,North,2.75,Yes
O102845,C16944,P206306,2023-11-21,1,0.0,170.34,Wallet,7.63,5,East,51.99,No
O102846,C13072,P203005,2025-07-20,1,0.05,106.3,Credit Card,5.98,5,Central,31.22,No
O102847,C17314,P203322,2024-06-19,1,0.0,55.56,COD,6.29,6,South,9.27,No
O102848,C15406,P216008,2024-03-10,1,0.0,21.02,Credit Card,4.74,6,West,4.72,No
O102849,C16095,P240765,2025-05-24,1,0.15,82.28,PayPal,5.98,6,East,17.06,No
O102850,C15773,P224870,2024-08-25,1,0.0,79.83,Wallet,6.63,5,East,2.95,Yes
O102851,C13124,P212466,2024-02-23,5,0.0,54.85,Debit Card,7.34,3,Central,-2.95,No
O102852,C11327,P245284,2025-04-22,1,0.1,23.26,COD,3.76,7,East,2.75,No
O102853,C15188,P233161,2024-08-26,1,0.05,12.54,Wallet,3.33,4,North,1.69,No
O102854,C12408,P202739,2025-08-13,4,0.1,287.53,COD,8.42,4,West,26.08,No
O102855,C13673,P236935,2025-01-30,1,0.2,15.58,Debit Card,4.83,5,West,1.4,No
O102856,C13291,P213194,2023-09-17,1,0.15,56.38,PayPal,6.4,6,West,0.37,No
O102857,C14033,P204231,2024-06-06,1,0.0,107.35,Wallet,5.71,4,South,26.49,Yes
O102858,C15105,P228268,2025-03-20,1,0.0,130.79,Credit Card,8.48,5,North,30.76,No
O102859,C10703,P201401,2024-07-16,2,0.0,24.28,Debit Card,7.21,5,Central,-5.27,No
O102860,C10574,P208086,2023-11-28,1,0.0,36.17,Credit Card,5.55,6,East,7.11,No
O102861,C15704,P233673,2024-03-01,1,0.1,63.34,UPI,5.09,5,Central,2.51,No
O102862,C13232,P200529,2025-08-10,2,0.0,4.44,Wallet,2.45,5,North,-0.67,No
O102863,C17848,P240779,2023-10-03,1,0.1,23.05,Credit Card,5.11,5,East,2.96,Yes
O102864,C15208,P223462,2024-05-19,1,0.05,73.65,COD,5.47,3,North,20.31,No
O102865,C14783,P247769,2024-01-30,1,0.0,147.21,Debit Card,6.73,5,South,34.49,No
O102866,C16924,P237386,2025-02-07,1,0.0,93.5,Debit Card,6.81,6,East,4.41,No
O102867,C12632,P216956,2024-07-26,3,0.1,168.1,PayPal,7.94,8,South,50.9,No
O102868,C13828,P217027,2025-05-11,3,0.0,367.92,COD,7.99,4,West,95.03,No
O102869,C16732,P247676,2024-02-01,1,0.05,13.27,UPI,4.11,7,East,0.53,No
O102870,C13230,P220455,2024-07-21,1,0.0,195.35,Credit Card,9.15,3,North,45.55,No
O102871,C10488,P239781,2025-07-01,2,0.1,438.37,COD,8.94,4,Central,113.8,No
O102872,C17114,P242252,2024-08-08,1,0.0,7.21,COD,2.66,4,North,0.22,No
O102873,C11347,P244555,2024-12-24,4,0.0,57.2,Credit Card,5.28,6,East,-0.7,No
O102874,C13681,P245602,2024-02-19,2,0.0,408.76,UPI,8.9,6,North,40.15,No
O102875,C17548,P205605,2024-09-12,1,0.1,2.86,COD,3.13,6,East,-1.99,No
O102876,C13173,P210677,2025-05-13,2,0.0,54.04,Credit Card,5.39,3,North,-1.07,No
O102877,C14589,P216938,2023-12-18,2,0.15,304.35,Debit Card,7.62,4,West,83.68,No
O102878,C11667,P246819,2023-11-08,1,0.0,6.04,Credit Card,1.53,4,West,-1.05,No
O102879,C11637,P243534,2025-04-16,1,0.0,42.28,Debit Card,6.51,4,Central,8.29,No
O102880,C14114,P243184,2024-04-20,1,0.0,16.12,Debit Card,4.49,4,North,1.96,No
O102881,C17621,P215009,2025-05-26,2,0.1,52.58,COD,5.16,6,East,10.61,No
O102882,C13553,P230246,2024-07-28,5,0.0,63.7,Credit Card,6.21,6,East,16.08,No
O102883,C17761,P228185,2025-01-03,3,0.0,578.58,Debit Card,10.36,4,Central,163.21,No
O102884,C16540,P229295,2023-11-08,3,0.0,827.94,Credit Card,9.58,3,Central,222.24,No
O102885,C11000,P225519,2024-05-14,2,0.1,123.32,UPI,7.63,5,North,35.53,Yes
O102886,C17446,P220952,2025-05-24,2,0.0,149.1,Credit Card,8.81,4,North,9.08,No
O102887,C10850,P246642,2025-04-06,1,0.05,233.56,Debit Card,8.18,5,West,61.89,No
O102888,C11388,P209185,2025-09-10,1,0.15,338.68,PayPal,8.98,4,Central,92.62,No
O102889,C15450,P219843,2025-04-02,5,0.0,198.05,Credit Card,7.58,4,South,81.54,No
O102890,C13712,P217505,2024-07-16,1,0.15,57.3,Debit Card,6.56,6,South,9.48,No
O102891,C11367,P228022,2024-04-02,1,0.0,30.59,Debit Card,5.82,4,West,4.89,No
O102892,C10821,P216439,2024-05-12,1,0.0,278.26,Debit Card,8.08,4,Central,69.83,No
O102893,C10454,P214660,2024-12-08,1,0.0,8.47,Debit Card,2.5,3,North,0.89,No
O102894,C11624,P208849,2023-10-01,1,0.0,5.01,Credit Card,1.97,4,West,0.03,No
O102895,C12772,P229628,2024-09-07,1,0.0,180.17,Credit Card,7.32,4,South,46.73,No
O102896,C13726,P224835,2024-02-17,1,0.0,3.83,Credit Card,1.85,5,West,-1.54,No
O102897,C17232,P204736,2025-08-22,1,0.0,32.32,Wallet,5.39,3,North,-2.8,No
O102898,C13147,P235377,2024-10-25,1,0.0,344.31,Wallet,9.07,7,East,32.25,No
O102899,C14089,P247443,2025-05-18,1,0.0,116.72,Credit Card,7.08,5,South,25.6,No
O102900,C14806,P203909,2025-08-14,1,0.1,482.28,Credit Card,8.2,3,North,49.67,No
O102901,C12190,P249555,2024-07-20,4,0.05,46.32,COD,4.99,4,North,7.98,No
O102902,C10916,P214867,2024-02-12,1,0.0,26.59,Credit Card,5.22,3,North,5.42,No
O102903,C13986,P200794,2025-01-11,4,0.0,1386.28,Debit Card,10.84,7,East,155.51,No
O102904,C12875,P217945,2023-12-03,1,0.0,10.77,Credit Card,4.65,7,East,-3.79,No
O102905,C16748,P215369,2024-01-27,1,0.0,9.0,Credit Card,3.12,7,West,0.93,No
O102906,C15592,P243601,2024-01-06,1,0.05,174.72,UPI,7.51,6,East,44.91,No
O102907,C11440,P223807,2023-09-19,3,0.0,431.34,PayPal,9.13,5,North,42.63,No
O102908,C14400,P210856,2024-11-02,1,0.05,255.26,Credit Card,8.0,4,North,22.63,No
O102909,C10735,P206795,2024-04-03,1,0.0,7.22,Debit Card,3.37,3,North,-0.12,Yes
O102910,C13568,P229385,2024-08-13,3,0.0,220.68,UPI,6.61,3,North,81.66,No
O102911,C16434,P231063,2025-07-10,1,0.0,6.25,Wallet,3.49,4,West,-0.99,No
O102912,C16059,P238260,2024-09-06,1,0.0,169.86,Wallet,6.95,3,North,44.01,No
O102913,C16245,P248562,2024-10-11,4,0.0,80.04,Credit Card,5.6,3,Central,22.41,No
O102914,C16105,P210149,2025-03-28,1,0.05,18.56,Credit Card,2.47,6,North,4.03,No
O102915,C13338,P226669,2024-07-10,4,0.0,32.84,UPI,5.18,5,Central,-2.55,No
O102916,C17010,P226328,2024-10-01,1,0.1,591.92,Credit Card,8.09,4,Central,62.94,No
O102917,C13015,P237767,2025-03-17,1,0.1,111.95,Credit Card,6.89,4,Central,26.7,No
O102918,C17789,P237965,2024-07-08,1,0.0,53.3,Debit Card,7.36,5,South,16.62,No
O102919,C17117,P203562,2024-02-01,5,0.0,81.85,Credit Card,6.42,4,South,16.5,No
O102920,C12889,P233623,2025-03-03,1,0.05,399.33,Debit Card,7.98,3,North,103.83,No
O102921,C10961,P242255,2024-12-18,2,0.0,4.12,Credit Card,3.37,5,West,-3.04,No
O102922,C12989,P236389,2025-06-07,1,0.0,27.11,Credit Card,6.26,6,East,4.58,No
O102923,C13848,P204206,2024-08-09,2,0.0,13.14,Credit Card,2.61,4,South,2.65,No
O102924,C11026,P233806,2024-08-08,1,0.0,251.99,Credit Card,10.25,4,West,60.31,Yes
O102925,C16228,P237364,2024-07-01,1,0.1,625.07,Credit Card,10.24,5,South,64.77,No
O102926,C13865,P220897,2025-03-01,1,0.0,11.55,UPI,2.03,3,North,-1.11,No
O102927,C16471,P214151,2024-12-11,1,0.0,217.58,Credit Card,8.81,6,East,17.3,No
O102928,C12863,P204370,2024-08-23,1,0.2,174.1,Credit Card,8.46,6,West,40.29,No
O102929,C15569,P224045,2025-01-03,4,0.0,427.44,Debit Card,10.86,5,West,138.74,No
O102930,C12501,P221700,2024-08-12,1,0.0,186.49,PayPal,8.18,4,Central,44.04,No
O102931,C11947,P236215,2023-12-22,1,0.05,115.64,Debit Card,6.94,4,North,33.53,No
O102932,C16772,P222234,2024-05-31,1,0.0,13.97,UPI,3.55,4,North,-2.43,No
O102933,C17388,P248671,2024-06-25,4,0.0,62.48,Debit Card,5.97,5,South,-0.97,No
O102934,C11177,P215326,2024-05-07,3,0.2,292.06,Credit Card,7.09,5,South,74.69,No
O102935,C14760,P246824,2024-07-26,1,0.0,267.67,PayPal,7.03,5,South,25.09,No
O102936,C10011,P237997,2025-07-06,1,0.0,114.61,Debit Card,8.06,4,South,26.32,No
O102937,C15252,P202241,2024-03-06,2,0.1,213.19,UPI,7.08,4,Central,52.61,No
O102938,C14399,P230639,2023-09-25,1,0.0,18.3,Debit Card,5.11,5,West,-3.65,No
O102939,C13364,P240586,2025-07-31,1,0.15,794.36,Wallet,11.11,5,East,84.21,No
O102940,C13022,P239766,2025-02-28,5,0.1,907.83,Credit Card,11.72,4,South,97.22,No
O102941,C13371,P221278,2024-11-19,1,0.0,62.08,Credit Card,6.52,3,Central,12.1,No
O102942,C15859,P242923,2024-04-02,2,0.0,22.98,Debit Card,6.54,6,East,0.35,No
O102943,C12830,P206444,2023-09-29,1,0.15,92.29,Credit Card,8.03,6,West,17.81,No
O102944,C10042,P203015,2025-09-09,1,0.2,9.54,Wallet,4.67,3,Central,-1.33,No
O102945,C10943,P214903,2023-11-04,1,0.0,66.89,PayPal,6.25,4,West,17.16,No
O102946,C12390,P239583,2025-01-14,1,0.3,55.54,Credit Card,5.98,5,West,13.46,No
O102947,C15445,P228143,2025-01-04,1,0.0,68.07,Debit Card,5.33,4,West,18.49,No
O102948,C17981,P204864,2025-04-22,2,0.1,31.61,Credit Card,4.2,5,East,8.44,No
O102949,C12545,P209676,2025-06-16,3,0.0,894.93,COD,12.23,9,South,95.16,No
O102950,C12411,P204234,2025-06-22,4,0.0,587.76,Credit Card,7.73,4,West,156.84,No
O102951,C14986,P221340,2023-10-23,1,0.0,89.55,COD,6.12,4,West,20.74,No
O102952,C16570,P246915,2024-12-15,1,0.2,400.74,Debit Card,8.99,6,South,39.1,No
O102953,C11004,P218723,2025-02-16,2,0.05,87.86,Credit Card,6.51,5,West,28.63,No
O102954,C10020,P208526,2023-11-14,1,0.0,85.53,Credit Card,7.23,5,North,18.43,No
O102955,C10406,P206842,2025-09-09,2,0.05,167.2,PayPal,8.0,3,North,12.06,No
O102956,C16762,P234626,2025-06-11,2,0.0,5.7,UPI,1.16,4,North,-0.7,No
