product_id,category,price,profit_margin
P231340,Grocery,3.96,-3.75
P220236,Home,62.54,27.1
P218436,Home,163.28,34.21
P210341,Sports,15.6,9.03
P227490,Toys,63.12,44.15
P245533,Grocery,3.05,-1.32
P231207,Electronics,63.53,0.21
P229746,Grocery,10.47,-1.2
P234894,Sports,196.38,49.35
P212530,Fashion,20.91,22.23
P240983,Home,142.49,68.51
P246094,Home,17.49,-0.49
P240248,Electronics,374.58,97.46
P205724,Electronics,900.8,99.53
P200835,Beauty,51.49,61.27
P223043,Home,90.31,18.21
P205416,Fashion,36.82,26.93
P231554,Sports,53.42,8.9
P229096,Grocery,13.69,-3.42
P248974,Toys,52.36,15.93
P211266,Home,370.13,95.36
P214356,Grocery,8.75,-0.33
P204851,Sports,140.01,63.17
P240021,Fashion,40.38,7.74
P234821,Fashion,8.54,1.95
P216628,Grocery,4.92,-3.23
P202714,Fashion,7.0,-0.1
P226281,Home,64.08,10.98
P243966,Fashion,65.52,15.89
P207614,Grocery,14.18,-3.48
P234969,Beauty,24.64,6.51
P236191,Electronics,178.97,54.11
P201076,Grocery,1.42,0.02
P208269,Beauty,12.97,-0.76
P211214,Electronics,535.64,54.65
P249667,Beauty,6.99,-2.07
P234880,Fashion,54.64,12.58
P245697,Fashion,180.89,56.25
P203294,Electronics,290.12,22.63
P222955,Home,181.35,37.41
P203973,Fashion,7.44,-0.6
P233278,Toys,25.96,12.16
P238790,Electronics,782.77,84.34
P215145,Home,34.45,2.18
P240407,Home,130.24,29.8
P241418,Beauty,16.61,3.12
P242905,Fashion,15.68,1.57
P223161,Home,88.42,17.65
P216582,Electronics,175.84,13.64
P212095,Electronics,142.49,5.43
P222600,Home,24.74,1.99
P233493,Home,214.01,48.84
P249851,Home,87.52,18.29
P248699,Fashion,75.81,39.35
P233777,Home,10.48,-2.17
P220326,Electronics,294.11,22.84
P241295,Grocery,4.07,-2.37
P235630,Home,145.43,73.36
P236642,Sports,281.52,72.17
P235462,Home,10.13,2.0
P248200,Grocery,15.32,-3.43
P202082,Home,191.18,45.22
P239396,Electronics,418.4,40.49
P215529,Grocery,15.05,-2.09
P224905,Fashion,16.67,0.19
P208061,Electronics,104.45,4.43
P218863,Electronics,222.11,41.79
P213507,Sports,76.01,17.99
P218353,Home,73.17,11.36
P202852,Fashion,19.76,1.19
P242585,Home,616.64,164.93
P208706,Home,188.54,45.39
P220596,Toys,31.79,15.14
P235011,Home,46.78,7.24
P212261,Fashion,55.77,13.03
P227557,Fashion,17.14,2.73
P206993,Beauty,82.3,29.44
P243877,Electronics,120.73,7.94
P211357,Fashion,10.75,9.63
P208699,Beauty,19.07,4.31
P203165,Sports,39.17,4.74
P202505,Toys,18.59,2.26
P224658,Grocery,9.39,-2.91
P200243,Sports,66.94,11.8
P221964,Sports,111.29,24.82
P216219,Grocery,8.93,-2.61
P232611,Grocery,1.4,-2.42
P218184,Home,27.97,0.71
P230679,Beauty,45.83,14.17
P207303,Beauty,91.75,34.77
P224547,Electronics,73.01,26.39
P248984,Electronics,237.9,17.73
P219786,Beauty,49.55,18.75
P227355,Fashion,22.03,1.73
P219335,Home,187.79,45.64
P247285,Grocery,3.04,-1.69
P230944,Sports,193.06,101.11
P222235,Sports,203.03,46.88
P202883,Beauty,70.29,25.41
P236022,Electronics,357.65,26.95
P209941,Toys,36.55,23.31
P234387,Fashion,36.57,15.75
P208888,Home,248.37,60.38
P244256,Fashion,194.87,53.52
P221577,Toys,3.22,-2.32
P244006,Home,298.83,240.6
P249353,Grocery,20.5,-2.07
P203755,Fashion,21.88,3.15
P223477,Sports,211.79,56.26
P202642,Beauty,17.71,3.37
P225152,Home,300.86,63.71
P237435,Home,49.74,50.48
P204762,Fashion,16.84,0.77
P222732,Home,35.34,4.37
P209124,Beauty,16.23,2.74
P210863,Sports,13.3,-0.33
P204624,Sports,147.56,37.1
P230793,Toys,6.03,2.29
P221085,Beauty,86.51,31.33
P201600,Grocery,13.42,-3.4
P224709,Home,292.65,58.41
P248056,Beauty,9.74,0.41
P222540,Sports,75.74,16.42
P239509,Electronics,470.6,44.9
P216304,Grocery,56.82,2.61
P218477,Fashion,9.54,8.91
P238612,Fashion,29.05,11.82
P205884,Sports,124.06,66.04
P217636,Home,481.86,104.37
P226702,Grocery,40.58,-3.88
P238996,Fashion,71.44,19.22
P229622,Electronics,281.94,117.92
P243458,Sports,18.93,6.6
P212361,Fashion,37.18,43.01
P215923,Grocery,3.79,-2.79
P225836,Sports,57.93,9.52
P221339,Home,247.17,61.67
P240528,Grocery,14.12,-2.34
P207184,Home,28.96,1.05
P236036,Electronics,244.55,108.12
P205849,Home,111.18,54.58
P207461,Grocery,10.15,-1.36
P208403,Fashion,27.11,4.24
P218451,Toys,59.71,18.65
P240545,Beauty,19.75,17.65
P234527,Beauty,19.06,3.58
P240801,Fashion,8.89,-0.05
P246689,Toys,15.51,24.6
P238767,Fashion,7.21,-1.5
P200594,Home,161.36,31.99
P203387,Fashion,108.82,26.17
P243037,Beauty,25.97,10.88
P236283,Beauty,15.79,3.05
P246475,Grocery,9.97,-5.12
P228611,Beauty,24.06,14.33
P223142,Beauty,32.6,9.9
P218468,Beauty,28.74,8.6
P241638,Home,53.0,5.15
P209159,Electronics,176.41,12.59
P232457,Beauty,22.02,3.84
P239603,Grocery,17.58,-1.56
P248380,Home,29.29,1.13
P242810,Home,39.57,26.23
P213335,Beauty,3.47,-0.28
P242951,Home,16.65,1.35
P200640,Grocery,34.06,-3.7
P203504,Electronics,260.32,19.82
P240599,Sports,15.43,-1.22
P238211,Fashion,55.94,12.29
P227152,Fashion,72.56,19.84
P237323,Electronics,455.48,41.25
P235912,Electronics,326.89,101.22
P235013,Grocery,8.57,-1.99
P219553,Sports,17.38,9.41
P249240,Beauty,72.21,84.57
P224104,Grocery,34.84,2.12
P202116,Toys,4.5,-0.5
P202572,Beauty,8.33,-0.58
P224007,Home,192.73,45.32
P227485,Sports,293.48,80.03
P209535,Electronics,368.5,121.9
P216389,Sports,127.58,30.08
P216450,Home,183.71,42.12
P212237,Beauty,40.0,40.51
P214182,Toys,15.9,1.8
P221121,Beauty,64.16,17.86
P210517,Home,36.17,5.31
P204294,Fashion,52.48,12.98
P221810,Beauty,34.99,25.63
P248538,Electronics,308.12,119.69
P207102,Electronics,166.35,13.65
P237811,Electronics,288.53,24.66
P200793,Fashion,32.48,4.61
P211261,Home,136.82,27.67
P227414,Fashion,113.3,69.09
P209456,Toys,6.73,0.5
P249350,Electronics,365.16,34.39
P246396,Electronics,456.73,35.32
P200777,Fashion,33.7,4.1
P206358,Home,60.68,8.61
P245969,Grocery,1.99,0.16
P234314,Fashion,14.57,8.93
P215861,Fashion,68.7,19.7
P218742,Fashion,30.88,14.72
P205697,Grocery,3.91,-1.72
P239735,Electronics,116.34,6.78
P237401,Electronics,255.69,22.08
P217770,Electronics,393.43,36.6
P248616,Home,153.76,35.55
P224152,Home,427.59,99.02
P230164,Fashion,12.31,-0.33
P205910,Electronics,389.62,36.79
P235359,Home,47.91,7.49
P211804,Beauty,35.11,55.64
P217927,Sports,112.66,25.36
P244466,Fashion,22.5,2.67
P231561,Grocery,2.85,-0.63
P201096,Fashion,66.19,14.31
P216906,Sports,138.54,70.12
P227314,Fashion,24.91,5.5
P230824,Grocery,13.06,-3.2
P212519,Sports,36.12,5.0
P215263,Home,201.49,49.41
P206317,Grocery,11.26,-2.67
P229108,Toys,101.78,130.43
P235806,Home,59.98,9.26
P244967,Fashion,25.02,10.33
P213633,Sports,124.91,26.49
P210168,Grocery,3.17,-2.98
P206628,Home,42.98,5.99
P223983,Sports,16.19,2.49
P225604,Electronics,334.2,31.83
P216217,Fashion,22.12,3.63
P202081,Grocery,28.04,-3.58
P216924,Fashion,28.73,4.07
P231387,Toys,23.94,3.73
P225481,Fashion,60.55,34.62
P218132,Fashion,98.05,21.09
P242491,Fashion,37.77,8.77
P241111,Grocery,4.1,-3.84
P240479,Toys,19.8,9.89
P208368,Grocery,15.25,-3.35
P216003,Fashion,48.64,10.26
P237529,Beauty,12.76,4.99
P239580,Grocery,8.21,-3.45
P234091,Fashion,107.63,29.64
P247361,Sports,140.16,33.51
P210281,Toys,25.91,5.36
P241522,Toys,24.71,5.42
P221750,Grocery,4.4,-3.85
P219152,Sports,10.45,3.8
P216403,Toys,44.73,13.41
P223105,Home,18.91,0.72
P213377,Toys,13.69,1.89
P229443,Sports,220.33,56.65
P248360,Home,283.81,73.32
P201332,Fashion,11.64,10.65
P242309,Electronics,124.26,64.57
P227439,Home,24.72,2.37
P220404,Grocery,17.15,-2.3
P214221,Electronics,241.45,20.66
P238216,Grocery,24.58,-1.58
P236590,Beauty,7.46,-1.25
P240861,Sports,24.87,2.34
P235109,Toys,21.1,1.97
P204547,Fashion,5.31,-1.84
P228248,Fashion,96.32,27.15
P219082,Fashion,71.64,36.69
P230401,Toys,10.91,1.29
P236624,Home,191.9,35.1
P222077,Fashion,89.85,20.39
P211648,Electronics,794.58,370.38
P237633,Toys,7.12,4.08
P203463,Grocery,14.22,-4.06
P233077,Home,415.52,101.69
P237258,Home,100.26,20.87
P230509,Sports,33.02,11.15
P217204,Sports,175.49,46.07
P242658,Beauty,26.47,5.61
P224989,Toys,41.64,11.81
P218467,Electronics,1025.72,101.59
P212746,Electronics,108.5,6.35
P242292,Toys,10.92,2.69
P217619,Grocery,25.7,-1.69
P245869,Electronics,332.72,32.51
P204186,Fashion,60.77,35.62
P209539,Toys,28.48,25.16
P227983,Sports,170.47,40.79
P223740,Electronics,218.91,17.06
P203322,Home,55.56,9.27
P236341,Beauty,7.22,8.18
P234174,Grocery,26.69,-3.58
P228489,Beauty,13.32,1.62
P223042,Beauty,12.45,5.24
P227318,Beauty,8.81,1.6
P249239,Beauty,78.32,28.6
P211023,Home,134.58,142.13
P239126,Home,115.13,23.94
P210425,Home,39.12,3.19
P235302,Electronics,370.7,31.45
P236286,Fashion,11.76,0.23
P243261,Toys,24.89,31.83
P213950,Beauty,13.08,1.77
P227331,Electronics,1049.1,367.64
P216524,Home,43.94,34.12
P227874,Electronics,853.01,248.15
P218904,Fashion,22.48,1.38
P233875,Sports,128.68,26.62
P234609,Electronics,125.28,5.48
P226300,Fashion,51.6,38.93
P237166,Sports,91.09,20.93
P223652,Grocery,10.69,-4.49
P244182,Electronics,886.32,96.07
P217684,Sports,195.82,44.54
P205098,Beauty,14.68,6.41
P204901,Beauty,41.45,30.18
P207218,Electronics,451.01,42.38
P224701,Fashion,38.87,20.51
P205701,Fashion,103.55,27.02
P221718,Electronics,404.77,37.63
P222742,Electronics,356.35,26.92
P206419,Sports,109.33,24.62
P235193,Beauty,82.02,57.86
P215778,Fashion,11.45,9.01
P223863,Grocery,5.52,-3.36
P220265,Home,67.23,9.55
P249111,Home,10.79,0.66
P234760,Fashion,25.8,3.42
P205993,Fashion,19.39,8.14
P204343,Home,229.67,47.91
P201393,Home,43.77,5.51
P219395,Home,278.32,65.68
P245112,Electronics,497.63,46.5
P234239,Toys,83.37,26.59
P204638,Home,63.6,12.49
P215246,Grocery,17.57,-2.26
P242682,Grocery,27.61,-2.73
P204876,Beauty,8.03,2.49
P210941,Toys,32.98,8.32
P208342,Sports,18.6,0.95
P233733,Home,80.54,14.78
P234436,Home,54.13,24.04
P201939,Sports,186.76,42.56
P227436,Electronics,628.56,62.73
P244657,Fashion,16.18,4.21
P230465,Home,14.35,-1.89
P206033,Electronics,446.25,256.76
P205759,Electronics,194.75,85.37
P211693,Home,218.25,53.6
P225564,Beauty,92.43,34.48
P212045,Grocery,11.32,-2.18
P234518,Fashion,50.49,31.32
P221213,Fashion,19.85,3.3
P211509,Toys,14.66,0.24
P214106,Grocery,2.51,0.2
P211132,Fashion,24.69,2.52
P216324,Electronics,476.86,47.57
P224814,Beauty,47.37,13.7
P204146,Electronics,457.03,37.05
P235502,Electronics,170.23,51.34
P245109,Fashion,23.87,4.15
P222459,Fashion,17.88,0.13
P242080,Sports,129.27,105.4
P213000,Beauty,15.04,2.23
P231097,Home,420.72,460.19
P210461,Grocery,18.24,-3.2
P245242,Toys,32.45,3.28
P216513,Home,134.4,133.23
P244676,Sports,336.17,90.44
P232330,Toys,49.21,13.8
P234589,Toys,2.04,-0.14
P226048,Home,142.75,33.67
P246699,Sports,43.61,18.58
P215117,Home,185.2,40.78
P245712,Home,29.21,2.26
P226108,Grocery,1.44,-2.66
P210851,Sports,32.85,32.15
P212846,Fashion,139.46,132.0
P213998,Grocery,8.98,-2.88
P202390,Fashion,113.26,27.33
P217955,Sports,130.73,31.76
P214846,Toys,53.62,13.91
P220817,Toys,32.89,43.4
P203043,Sports,201.34,50.16
P225036,Grocery,13.42,-2.68
P242342,Electronics,162.29,11.75
P229100,Beauty,25.1,5.45
P213746,Fashion,31.56,23.84
P221473,Beauty,20.27,5.6
P215729,Toys,18.32,7.99
P225257,Grocery,39.59,-0.44
P230352,Electronics,136.78,7.65
P214157,Fashion,29.54,22.82
P208810,Beauty,57.49,20.75
P241159,Electronics,58.48,-0.71
P220483,Electronics,123.9,35.66
P244559,Fashion,71.41,54.4
P210381,Home,48.5,7.08
P210662,Electronics,1035.6,163.88
P201273,Toys,7.2,3.49
P222053,Fashion,9.3,0.46
P233447,Home,83.25,32.93
P247502,Electronics,236.24,20.18
P222524,Sports,16.47,6.61
P235125,Fashion,51.32,23.28
P227924,Beauty,9.28,3.17
P210059,Electronics,562.8,105.38
P227228,Home,13.51,0.06
P215637,Grocery,14.62,-3.41
P204184,Toys,4.55,-1.3
P201341,Toys,18.94,9.26
P209168,Sports,217.47,51.41
P226310,Grocery,14.2,-2.14
P243905,Grocery,11.41,-1.04
P235917,Fashion,100.79,30.7
P247042,Toys,7.78,1.04
P205781,Electronics,220.52,17.84
P217142,Grocery,24.57,-1.17
P235195,Toys,5.32,-1.92
P244864,Home,50.31,9.73
P223638,Home,350.11,185.05
P213371,Grocery,12.42,-5.13
P214118,Fashion,43.46,24.88
P211416,Sports,58.77,80.6
P211030,Beauty,19.46,2.51
P207749,Beauty,4.17,0.65
P219425,Toys,17.95,6.24
P242428,Electronics,352.1,34.23
P245835,Home,206.96,38.43
P206224,Home,112.09,22.09
P205160,Grocery,2.59,-2.48
P217127,Beauty,62.2,19.74
P234395,Sports,99.61,20.33
P242484,Electronics,659.9,69.64
P240285,Fashion,51.2,10.59
P215103,Home,108.76,112.73
P201898,Toys,3.81,-0.31
P217614,Beauty,13.88,0.73
P226764,Beauty,37.81,7.63
P208968,Home,81.85,14.14
P248883,Fashion,10.47,0.1
P227057,Sports,103.51,22.38
P221468,Electronics,373.46,35.3
P236501,Sports,30.67,3.58
P223903,Home,92.52,18.53
P214631,Toys,91.08,26.15
P232945,Sports,23.13,1.51
P233975,Toys,10.9,0.5
P232705,Sports,32.85,4.8
P208390,Beauty,21.19,30.28
P241382,Home,283.38,63.58
P214794,Electronics,60.36,7.68
P209572,Fashion,32.65,15.0
P243235,Sports,135.17,31.88
P246597,Grocery,4.74,-4.45
P246458,Sports,61.73,11.99
P214368,Home,72.65,11.89
P202369,Electronics,380.5,34.89
P248368,Home,48.44,45.82
P226947,Toys,33.49,32.55
P248671,Grocery,15.62,-0.97
P214388,Electronics,196.4,14.14
P229386,Toys,42.91,8.48
P245091,Toys,14.46,2.29
P244649,Fashion,58.17,32.86
P245514,Home,109.67,22.6
P212221,Fashion,18.09,10.91
P217447,Beauty,11.48,1.01
P243026,Fashion,25.48,12.97
P207901,Home,278.5,61.77
P230585,Toys,30.03,28.94
P227224,Fashion,16.92,1.28
P203203,Home,38.45,1.54
P225209,Grocery,5.66,-2.43
P223677,Beauty,42.9,31.91
P209564,Beauty,14.48,6.64
P223457,Electronics,109.06,4.33
P231233,Toys,12.79,14.77
P214415,Electronics,120.05,5.76
P230945,Electronics,96.75,5.26
P232856,Toys,9.25,0.19
P210544,Sports,30.19,3.66
P224850,Fashion,36.81,8.72
P203107,Beauty,11.08,1.29
P247679,Home,107.01,22.37
P232582,Grocery,83.57,2.35
P232844,Beauty,3.54,-0.77
P230838,Fashion,69.67,16.81
P228364,Fashion,9.73,0.31
P225264,Sports,204.35,166.29
P216843,Sports,19.93,1.3
P203578,Electronics,1276.44,112.79
P201377,Sports,27.74,1.25
P236027,Toys,23.77,5.01
P214073,Electronics,334.26,28.59
P222046,Grocery,6.72,-2.01
P215392,Grocery,1.94,-2.34
P244781,Home,154.28,36.45
P237009,Fashion,25.31,4.44
P210569,Beauty,11.46,7.89
P232315,Electronics,310.75,28.91
P228940,Home,46.63,7.4
P225367,Electronics,101.83,4.83
P224242,Electronics,692.9,74.25
P214533,Sports,63.69,8.27
P239204,Toys,9.32,0.37
P225465,Beauty,20.2,10.83
P200449,Beauty,6.0,0.14
P209294,Grocery,2.51,-2.48
P218507,Home,31.38,3.33
P214093,Fashion,73.09,17.88
P240790,Grocery,35.86,-2.47
P237140,Home,94.14,44.0
P238559,Toys,9.36,2.18
P238334,Beauty,18.7,6.01
P223089,Electronics,368.67,34.33
P229333,Grocery,6.65,-3.63
P202277,Home,14.6,3.28
P210355,Sports,688.71,197.02
P220120,Fashion,17.39,13.37
P216872,Fashion,7.57,3.36
P220229,Fashion,30.06,7.81
P221401,Sports,350.2,96.15
P214728,Home,24.11,13.35
P241787,Electronics,178.23,55.56
P222804,Grocery,67.68,-0.08
P233415,Toys,14.3,6.72
P221443,Home,195.75,40.15
P241932,Sports,51.65,9.03
P225067,Toys,57.05,13.72
P205871,Sports,14.34,0.92
P234839,Home,55.64,9.83
P228008,Sports,15.17,0.48
P224518,Electronics,690.63,239.51
P202264,Fashion,26.8,2.91
P207662,Home,62.73,9.83
P224830,Electronics,1454.76,135.68
P205202,Fashion,30.59,6.71
P209370,Toys,16.69,-1.52
P232609,Grocery,3.0,-3.77
P247639,Sports,92.79,17.92
P229942,Fashion,21.91,2.81
P233485,Home,127.13,26.57
P204739,Electronics,119.29,28.92
P224504,Beauty,3.79,-0.48
P233439,Toys,4.2,-0.04
P200850,Beauty,11.2,1.46
P245023,Electronics,156.0,26.44
P209188,Sports,63.43,66.57
P225784,Grocery,38.97,-4.43
P242685,Home,71.55,32.76
P245460,Fashion,37.1,6.54
P200345,Toys,32.35,7.6
P246759,Toys,32.45,27.19
P234010,Fashion,118.42,35.29
P230478,Home,32.3,2.03
P244758,Fashion,87.13,19.68
P232803,Fashion,58.94,13.73
P232898,Electronics,93.66,2.66
P232168,Home,313.64,75.72
P219416,Beauty,26.68,28.4
P233241,Grocery,6.53,-4.12
P200316,Sports,169.31,44.05
P226286,Beauty,23.22,23.99
P220357,Electronics,294.22,130.65
P231734,Home,20.18,-0.82
P223462,Fashion,24.92,4.4
P242448,Grocery,23.65,-3.02
P210812,Sports,41.11,6.84
P249944,Fashion,42.95,8.45
P208796,Home,69.95,11.6
P225324,Electronics,73.02,9.38
P231612,Home,58.93,10.14
P214532,Toys,3.41,1.36
P215979,Electronics,557.84,55.21
P220971,Beauty,44.62,14.77
P212674,Fashion,55.33,71.05
P218835,Fashion,6.23,-1.04
P229121,Beauty,20.55,30.62
P215553,Fashion,14.1,4.93
P240113,Beauty,34.88,9.81
P236426,Toys,25.18,14.82
P223687,Fashion,31.17,4.26
P230387,Fashion,13.26,0.58
P200502,Fashion,16.08,4.55
P215075,Toys,9.12,-0.07
P245216,Grocery,3.16,-2.56
P245639,Toys,9.9,-0.05
P202226,Sports,88.77,19.37
P245941,Grocery,4.41,-3.17
P220723,Beauty,15.63,22.52
P217694,Fashion,25.55,2.86
P225832,Electronics,77.9,0.22
P208319,Electronics,1088.7,115.42
P244220,Electronics,975.48,339.66
P224180,Sports,120.88,25.44
P231131,Toys,32.98,57.16
P200059,Toys,5.84,0.6
P214531,Sports,94.5,21.99
P219606,Beauty,53.03,14.56
P249185,Toys,33.57,20.01
P249113,Electronics,371.59,24.95
P224488,Fashion,57.65,11.7
P240517,Home,47.05,8.42
P218704,Home,33.58,3.7
P243034,Beauty,3.01,-2.66
P245654,Home,705.81,187.4
P227120,Home,143.57,30.87
P238189,Toys,20.6,5.39
P211865,Electronics,280.22,158.34
P219471,Electronics,157.95,10.93
P242404,Sports,79.8,17.26
P206753,Grocery,49.58,-2.22
P233645,Toys,43.15,10.57
P219500,Electronics,1103.89,253.32
P212888,Grocery,10.74,-3.99
P207906,Toys,10.25,0.16
P231706,Fashion,84.0,19.46
P240713,Home,157.45,109.17
P210082,Electronics,873.53,188.05
P228853,Sports,92.7,103.27
P203196,Fashion,183.7,56.56
P238185,Beauty,7.2,0.28
P245655,Toys,35.84,6.83
P217021,Beauty,18.83,37.87
P202874,Fashion,34.32,6.74
P235005,Electronics,88.14,5.14
P214890,Electronics,299.93,62.05
P219871,Sports,53.33,8.22
P223987,Fashion,41.64,7.05
P225964,Electronics,96.35,27.14
P205685,Grocery,3.63,-1.84
P201283,Beauty,114.73,45.34
P202005,Beauty,58.27,19.57
P218075,Grocery,24.79,-3.12
P239942,Fashion,13.97,1.28
P205191,Sports,211.83,55.32
P237364,Electronics,694.52,64.77
P240226,Fashion,18.92,1.1
P212838,Beauty,11.1,7.69
P231785,Home,229.18,113.66
P228402,Electronics,269.73,82.92
P246669,Fashion,50.59,11.02
P245855,Toys,14.7,1.06
P226809,Sports,163.41,37.1
P205407,Home,72.78,14.12
P206200,Grocery,7.34,-3.87
P226968,Fashion,22.27,2.92
P221605,Home,97.27,71.22
P213365,Grocery,2.06,-0.67
P225504,Fashion,52.52,10.07
P229472,Fashion,45.16,70.61
P227103,Home,33.68,4.47
P218932,Grocery,16.0,-2.74
P241936,Grocery,1.08,-0.56
P230330,Sports,100.43,23.9
P221814,Grocery,8.57,-2.49
P218522,Grocery,40.37,0.65
P231736,Electronics,73.82,2.74
P234619,Grocery,6.9,-2.92
P217564,Fashion,56.7,75.33
P204932,Toys,77.38,23.87
P204720,Home,298.44,71.19
P232849,Grocery,26.16,0.81
P246492,Sports,39.28,7.29
P245684,Home,158.27,37.39
P215104,Beauty,28.39,7.52
P221487,Beauty,22.8,3.8
P235159,Home,53.98,37.73
P211198,Fashion,18.54,1.73
P225472,Grocery,2.59,-1.09
P229372,Grocery,1.25,-1.73
P240024,Electronics,339.47,71.62
P221852,Sports,68.07,12.57
P243624,Toys,6.26,-1.27
P242057,Toys,7.39,-1.84
P217886,Electronics,71.64,1.06
P234216,Sports,21.91,2.55
P243660,Electronics,359.53,75.71
P227960,Beauty,58.98,20.66
P214418,Home,24.81,1.42
P207894,Beauty,3.78,-0.04
P230202,Toys,24.39,5.35
P219426,Fashion,123.45,30.79
P230875,Fashion,47.26,10.86
P230244,Grocery,4.69,-1.14
P240200,Electronics,358.28,75.53
P226254,Beauty,87.19,69.17
P224198,Fashion,32.49,6.05
P219336,Toys,4.41,1.36
P226901,Electronics,248.48,22.85
P212228,Sports,110.06,22.26
P216025,Grocery,14.1,-3.29
P242873,Beauty,3.09,-2.24
P210669,Beauty,9.46,2.03
P231879,Grocery,3.33,-4.12
P246083,Beauty,12.7,2.64
P203230,Beauty,21.76,6.67
P216273,Fashion,7.62,-0.19
P244047,Home,44.27,6.16
P207573,Electronics,178.34,31.77
P222356,Electronics,748.95,80.17
P226756,Fashion,74.96,96.39
P219433,Grocery,9.33,-2.99
P214833,Home,427.79,205.56
P218407,Fashion,55.28,27.44
P249070,Home,53.31,8.07
P229171,Fashion,47.06,26.23
P245964,Fashion,23.82,11.49
P210263,Fashion,27.08,3.79
P205632,Beauty,20.3,2.3
P202170,Electronics,192.51,37.43
P230230,Grocery,6.46,-1.78
P249963,Sports,254.87,68.68
P205379,Fashion,104.42,29.15
P215995,Electronics,881.04,84.32
P208359,Electronics,489.93,45.99
P212013,Sports,21.04,0.34
P229114,Toys,23.77,5.04
P210286,Toys,45.84,10.46
P225671,Home,152.82,34.84
P232482,Beauty,54.83,20.05
P249821,Beauty,39.9,28.9
P220411,Fashion,7.54,-0.59
P225842,Home,192.84,45.63
P238551,Toys,14.56,1.18
P248950,Beauty,74.59,59.15
P216491,Fashion,58.33,14.1
P207747,Electronics,52.48,0.42
P218695,Home,37.91,5.35
P211000,Fashion,102.16,54.39
P210094,Fashion,57.86,34.01
P245927,Beauty,24.87,9.27
P223146,Beauty,11.61,-0.98
P237451,Home,185.75,44.16
P200716,Electronics,436.92,44.47
P219817,Sports,86.51,18.86
P229566,Grocery,25.16,-2.8
P247001,Grocery,10.71,-3.64
P230327,Beauty,6.41,4.32
P234105,Fashion,5.63,-0.16
P229558,Home,44.13,15.34
P210443,Beauty,29.2,9.09
P246182,Fashion,83.07,46.42
P224796,Electronics,378.14,30.12
P221643,Sports,119.81,26.59
P227849,Sports,52.86,22.33
P249968,Fashion,34.06,5.9
P200350,Beauty,14.01,0.35
P243700,Home,90.67,19.93
P235833,Toys,12.72,0.18
P241600,Electronics,199.52,12.06
P228026,Grocery,6.97,-2.01
P212952,Sports,35.42,24.56
P211004,Fashion,31.95,6.26
P233304,Sports,254.57,53.63
P240132,Home,53.92,7.42
P210982,Home,38.59,13.08
P213229,Sports,85.91,18.08
P241955,Toys,70.13,16.25
P231334,Electronics,454.61,34.88
P242796,Sports,48.18,9.05
P229210,Fashion,184.79,53.65
P241618,Fashion,52.52,11.96
P231316,Home,45.58,2.63
P216852,Grocery,2.08,-2.63
P207288,Toys,17.84,4.04
P222179,Sports,33.57,4.0
P216127,Sports,108.63,50.3
P227488,Beauty,71.36,21.96
P226731,Home,164.37,35.75
P224319,Beauty,23.81,24.76
P212776,Grocery,2.98,-1.45
P216511,Home,65.6,8.74
P204194,Sports,56.37,21.26
P214451,Beauty,6.35,7.45
P243426,Home,20.9,0.14
P239967,Grocery,43.88,2.87
P209519,Fashion,52.78,13.8
P224395,Beauty,37.54,10.22
P238498,Home,14.45,-0.22
P237653,Sports,144.61,33.03
P231385,Beauty,6.25,1.96
P210257,Fashion,56.56,52.75
P225975,Electronics,139.54,9.17
P201015,Grocery,44.68,-0.68
P247336,Beauty,12.43,1.23
P212277,Electronics,81.73,12.01
P226796,Electronics,260.44,19.17
P249720,Grocery,12.21,-2.17
P203380,Electronics,223.08,14.0
P230120,Electronics,738.24,164.4
P202434,Fashion,179.21,51.76
P220199,Sports,180.95,38.14
P246621,Electronics,156.36,10.05
P213125,Beauty,25.69,37.77
P203915,Electronics,82.93,1.7
P229730,Sports,127.81,32.0
P205388,Fashion,9.07,0.56
P213167,Sports,32.35,3.37
P243337,Home,152.71,118.02
P223245,Electronics,717.42,76.41
P212745,Home,34.74,4.75
P245291,Home,101.94,18.82
P236984,Electronics,429.33,42.32
P205492,Beauty,71.3,49.74
P241280,Electronics,247.62,19.92
