customer_id,customer_age,customer_gender,region
C16805,35,Female,South
C13390,68,Female,South
C11211,50,Female,West
C13037,48,Male,North
C14006,69,Male,South
C15936,49,Male,West
C11834,46,Male,South
C10549,33,Male,South
C10106,55,Male,East
C11680,66,Male,West
C11406,46,Female,North
C17813,64,Female,Central
C12338,69,Male,South
C15582,49,Male,Central
C12879,50,Female,West
C13012,27,Female,West
C10503,68,Male,North
C11370,49,Male,Central
C10929,62,Male,South
C12233,31,Female,North
C12668,65,Female,South
C12772,55,Female,North
C14581,39,Male,Central
C16329,37,Female,Central
C10784,32,Male,West
C14488,56,Male,Central
C12640,49,Female,North
C13658,46,Male,North
C14120,54,Male,Central
C17363,58,Female,West
C15145,22,Male,North
C11625,66,Male,North
C16136,23,Male,North
C14874,30,Male,West
C13708,42,Male,North
C16390,23,Male,North
C17094,29,Female,East
C12033,21,Female,North
C14383,55,Female,North
C12872,67,Female,North
C12196,56,Male,East
C15691,37,Female,North
C12110,44,Male,East
C15834,21,Male,South
C16483,37,Female,South
C11404,66,Female,North
C10625,38,Female,South
C12031,41,Male,South
C11596,32,Female,South
C15334,26,Female,East
C11245,25,Male,East
C12487,58,Male,East
C12686,36,Male,South
C14881,57,Male,East
C11019,50,Female,South
C13558,41,Male,East
C11000,58,Male,North
C17288,20,Male,West
C15701,52,Male,North
C11352,47,Female,Central
C11025,57,Male,West
C13648,57,Female,South
C13162,48,Female,North
C17540,38,Male,West
C13683,34,Male,North
C12546,37,Male,North
C10798,52,Female,East
C10773,22,Female,South
C12886,38,Female,East
C16216,53,Female,North
C12972,40,Male,North
C16124,34,Female,East
C16122,64,Female,Central
C10227,47,Female,West
C13737,54,Female,South
C14205,58,Male,West
C13360,60,Female,North
C10309,30,Other,East
C16723,33,Female,East
C16157,38,Male,East
C15835,39,Male,East
C11460,24,Other,North
C12604,28,Male,South
C12708,63,Female,South
C12002,22,Female,North
C13241,32,Male,West
C16454,19,Female,East
C15641,25,Male,South
C16718,40,Female,South
C17402,27,Female,North
C11668,50,Male,North
C10390,43,Female,Central
C11126,29,Other,West
C12862,40,Female,Central
C15708,58,Female,West
C11760,42,Male,North
C17069,53,Male,Central
C10895,37,Female,North
C14978,64,Male,Central
C12727,56,Female,East
C12011,56,Male,East
C12815,18,Female,Central
C13990,54,Female,West
C14483,33,Female,East
C13798,46,Female,West
C13933,35,Male,North
C12661,58,Female,South
C15395,30,Female,West
C11390,66,Male,West
C16412,61,Male,West
C15908,38,Female,East
C17160,34,Male,North
C11526,24,Female,West
C10226,35,Female,South
C15097,44,Male,Central
C12923,65,Female,North
C11439,46,Female,East
C13833,22,Male,South
C15905,68,Female,Central
C12254,48,Male,East
C13714,34,Female,West
C16192,49,Male,East
C11169,39,Female,North
C17173,59,Female,South
C11849,31,Female,West
C14232,23,Male,South
C17467,22,Female,East
C17769,51,Female,Central
C13266,38,Female,West
C13717,40,Female,East
C12839,22,Male,East
C14836,59,Female,South
C14428,69,Female,East
C13046,58,Female,West
C16283,20,Female,East
C10758,68,Male,South
C10008,37,Male,Central
C12761,54,Male,West
C16020,24,Female,North
C10519,65,Female,West
C11551,35,Male,South
C13364,34,Female,North
C15491,35,Female,West
C16606,36,Female,East
C11748,43,Female,East
C10318,50,Male,East
C16243,48,Female,Central
C16166,34,Male,Central
C11040,40,Female,East
C16317,28,Male,North
C10884,36,Female,South
C11046,18,Female,South
C13654,44,Male,South
C17617,64,Female,West
C15036,57,Female,Central
C11188,31,Female,West
C12582,37,Female,East
C10419,34,Female,North
C10197,18,Male,Central
C17170,36,Male,North
C12241,32,Male,Central
C16996,27,Male,West
C16500,43,Male,North
C13955,54,Male,West
C11921,56,Other,North
C17858,40,Female,South
C11915,61,Male,Central
C12432,22,Female,West
C10146,69,Female,North
C12688,52,Female,South
C10271,29,Male,West
C16084,48,Female,North
C17882,47,Male,Central
C10449,64,Male,South
C15142,49,Female,West
C13151,45,Male,South
C13664,34,Female,Central
C16712,50,Female,West
C16240,56,Female,South
C12376,66,Male,North
C13412,21,Female,South
C13299,24,Male,North
C13232,69,Male,North
C13806,57,Male,North
C16918,36,Male,West
C11275,55,Female,Central
C12307,45,Female,North
C17998,51,Male,East
C10239,62,Female,Central
C16859,56,Male,North
C14157,55,Male,West
C11859,56,Female,East
C12015,39,Female,North
C10620,58,Female,West
C10986,50,Female,West
C17620,41,Other,South
C13899,30,Male,South
C12781,35,Female,East
C15367,65,Male,West
C16488,40,Female,Central
C14130,44,Female,Central
C10019,60,Male,South
C15187,28,Female,North
C15737,64,Other,Central
C15682,68,Female,North
C10251,19,Male,South
C17837,28,Male,West
C12577,56,Male,Central
C10074,56,Female,South
C13408,51,Male,South
C12990,35,Female,East
C17743,36,Female,South
C12823,44,Other,North
C15549,64,Female,East
C17010,57,Male,West
C15389,21,Male,South
C16775,64,Female,West
C15094,21,Male,North
C15012,61,Male,North
C14217,54,Male,West
C14574,44,Male,West
C12463,42,Male,North
C14720,62,Female,South
C13548,62,Male,West
C15141,27,Female,South
C11075,29,Female,Central
C17574,30,Male,Central
C14179,26,Male,Central
C14151,46,Male,West
C10425,24,Female,South
C11051,67,Female,South
C12981,27,Male,West
C10209,37,Female,South
C11289,19,Male,North
C11405,32,Male,North
C12132,24,Male,West
C13392,23,Other,East
C14047,30,Female,East
C12337,22,Male,East
C10514,53,Male,South
C17951,36,Male,South
C11907,37,Male,West
C10723,29,Male,East
C17781,18,Female,East
C11869,37,Male,South
C16955,50,Male,East
C13159,48,Male,North
C14121,27,Female,Central
C11511,61,Male,North
C17211,60,Male,South
C11233,59,Male,West
C17002,21,Female,East
C11462,49,Female,East
C11215,21,Male,West
C17913,53,Male,North
C14415,32,Male,South
C16103,29,Male,Central
C16987,45,Female,East
C12049,59,Other,South
C13287,26,Female,West
C17876,48,Male,Central
C17152,64,Male,South
C10838,26,Female,East
C11620,63,Female,South
C14987,55,Other,Central
C15326,28,Male,South
C10223,36,Male,North
C17616,34,Male,East
C15754,20,Male,East
C15893,48,Other,North
C11824,60,Female,East
C11316,22,Male,North
C14316,33,Male,East
C11110,59,Male,North
C12340,45,Female,South
C15063,27,Female,West
C10890,44,Male,South
C17157,54,Male,Central
C12440,47,Female,South
C13957,68,Male,South
C17024,39,Male,Central
C12131,60,Male,West
C11616,31,Female,North
C15365,32,Male,West
C13320,58,Female,Central
C10914,48,Other,West
C17969,25,Male,North
C12007,18,Male,East
C15660,56,Male,East
C11391,37,Female,South
C14613,39,Female,West
C14692,53,Female,East
C10842,45,Male,East
C11314,62,Female,Central
C14988,53,Female,West
C15947,63,Male,West
C10121,20,Female,West
C12581,67,Female,North
C17332,53,Other,North
C17529,19,Female,Central
C16308,42,Female,Central
C17561,36,Male,Central
C15799,34,Male,West
C12290,61,Male,North
C13198,63,Male,North
C17820,21,Female,West
C12939,32,Male,East
C13423,39,Female,West
C10819,69,Female,North
C10598,46,Female,West
C15494,67,Male,South
C13192,34,Female,East
C12813,49,Male,West
C15931,58,Male,South
C17353,20,Female,West
C11301,39,Female,East
C14053,41,Female,North
C12408,31,Female,West
C13553,23,Female,North
C15278,37,Female,Central
C10049,63,Male,North
C15517,69,Male,North
C15189,67,Male,South
C15816,18,Female,North
C17637,25,Female,North
C13873,63,Male,North
C11298,48,Male,West
C11762,45,Female,West
C13582,27,Female,South
C14004,60,Female,West
C14494,60,Female,Central
C17559,32,Male,West
C14806,24,Male,North
C14384,39,Female,East
C12525,64,Female,East
C17759,33,Female,North
C15027,30,Male,North
C10372,42,Female,West
C14059,52,Male,Central
C13281,33,Male,Central
C14426,46,Female,West
C13435,60,Female,East
C16278,32,Male,South
C15564,28,Female,Central
C10857,61,Male,Central
C15953,21,Female,North
C10610,68,Female,West
C14650,37,Male,West
C14967,45,Male,North
C16986,33,Female,South
C15283,59,Male,East
C12757,54,Male,West
C10918,51,Male,Central
C12214,65,Female,Central
C11421,55,Male,West
C12876,20,Male,East
C13212,47,Other,West
C12466,56,Female,West
C16730,60,Male,Central
C15622,21,Female,North
C12441,20,Male,Central
C14763,18,Female,North
C12437,55,Female,East
C10797,23,Female,East
C17478,21,Male,West
C10893,55,Female,East
C15756,51,Female,South
C14168,53,Female,West
C14050,43,Male,South
C15358,32,Other,North
C15222,59,Female,South
C15734,40,Male,North
C10768,32,Male,South
C10137,62,Female,South
C15375,37,Male,Central
C14044,52,Female,East
C16439,40,Female,North
C13583,62,Male,South
C16794,22,Male,North
C10861,66,Male,West
C17446,23,Male,East
C10156,41,Other,North
C15871,66,Male,North
C10326,28,Male,Central
C15379,42,Male,West
C12105,27,Female,North
C17730,24,Male,North
C17870,37,Male,North
C14554,21,Male,South
C16796,67,Female,West
C12375,53,Female,West
C10954,39,Female,West
C15355,18,Male,East
C10256,20,Male,Central
C12355,58,Female,West
C10589,37,Female,West
C16590,23,Female,South
C10613,45,Male,North
C13972,37,Male,West
C11753,69,Female,South
C17228,49,Male,Central
C13680,36,Female,South
C16837,56,Female,East
C17081,61,Male,North
C10703,23,Male,West
C10488,43,Female,East
C16933,31,Male,South
C13075,23,Female,North
C14228,57,Other,Central
C17900,31,Female,South
C17255,55,Female,North
C14709,50,Female,South
C15876,65,Female,North
C16985,47,Male,South
C17641,59,Other,East
C12514,64,Female,North
C17064,59,Female,East
C14226,35,Male,North
C16958,35,Male,East
C15394,36,Male,South
C14498,27,Male,South
C12748,23,Female,West
C16039,31,Male,West
C14864,66,Female,North
C13896,32,Male,South
C11796,22,Male,South
C12115,20,Female,North
C12946,38,Female,East
C11222,63,Female,East
C13959,44,Male,South
C17793,64,Male,East
C15705,32,Female,North
C15923,47,Female,Central
C13747,63,Female,North
C14954,20,Female,Central
C13967,51,Male,Central
C17079,55,Female,Central
C13479,19,Male,West
C13088,48,Male,West
C17805,63,Male,South
C10763,35,Male,North
C14615,35,Male,South
C11149,31,Female,Central
C17236,37,Female,East
C11309,36,Female,South
C17532,30,Female,South
C10878,25,Male,East
C13149,52,Female,Central
C12482,47,Female,East
C15567,21,Male,West
C11045,39,Male,West
C11104,64,Male,Central
C16989,26,Male,East
C14225,67,Male,South
C10294,44,Male,West
C15033,54,Male,Central
C14530,50,Female,East
C10987,30,Female,North
C15997,35,Female,East
C14911,65,Female,East
C14995,25,Male,South
C15659,45,Female,East
C16878,46,Male,North
C10844,27,Male,North
C16120,61,Female,East
C16033,25,Male,East
C14648,19,Female,North
C13627,62,Other,West
C10443,26,Female,South
C16604,69,Male,Central
C14499,65,Male,South
C14915,39,Male,North
C17639,34,Female,South
C16583,37,Female,East
C16554,20,Female,Central
C12146,48,Female,North
C17155,69,Female,North
C15914,65,Male,Central
C10502,38,Male,Central
C17874,40,Male,Central
C10597,20,Female,North
C16772,48,Male,West
C16322,42,Male,South
C13621,21,Male,Central
C16717,22,Female,South
C13333,69,Female,Central
C10043,48,Male,Central
C11165,48,Male,Central
C11058,58,Male,Central
C16959,38,Female,East
C14454,60,Male,South
C10125,38,Male,East
C13338,40,Male,Central
C14917,28,Male,South
C10343,41,Male,North
C11838,66,Female,East
C14557,42,Male,North
C14112,39,Other,South
C11381,63,Male,South
C13133,18,Female,North
C11311,40,Female,Central
C17059,49,Female,North
C17420,19,Male,Central
C15008,49,Male,North
C15360,54,Male,South
C15891,23,Female,Central
C10628,19,Female,South
C13019,31,Female,East
C11256,32,Female,South
C13118,62,Female,North
C10721,43,Female,South
C17001,43,Male,West
C14324,28,Female,East
C13736,67,Male,South
C16320,19,Female,North
C11589,63,Female,South
C10053,44,Male,West
C14845,42,Female,East
C14774,61,Male,West
C13067,48,Female,North
C15220,28,Other,East
C11049,59,Male,South
C13406,43,Male,South
C11080,55,Male,West
C10231,25,Male,West
C11977,26,Female,North
C12269,54,Female,East
C17247,67,Female,West
C17147,61,Male,North
C12965,31,Female,Central
C14312,65,Female,East
C11499,49,Male,Central
C10016,51,Male,Central
C15054,69,Female,North
C10592,28,Male,South
C17111,37,Male,North
C17362,52,Male,North
C14611,45,Male,West
C14064,53,Male,West
C10916,64,Female,North
C15121,54,Female,North
C12745,31,Other,North
C11212,21,Male,North
C13908,40,Male,Central
C15961,46,Male,Central
C16331,69,Female,North
C11036,29,Male,South
C17266,23,Female,North
C14947,28,Female,South
C13166,60,Female,North
C13574,51,Male,Central
C15400,32,Female,North
C13746,29,Male,West
C15082,36,Female,West
C12893,32,Female,Central
C16801,63,Male,Central
C14893,65,Female,North
C13973,23,Male,North
C16932,33,Male,East
C11647,31,Male,Central
C13988,21,Female,North
C12433,60,Female,West
C10748,61,Female,West
C17158,57,Female,East
C10664,48,Male,Central
C15586,38,Female,West
C11929,26,Male,Central
C16627,36,Male,West
C11693,64,Female,South
C15461,32,Male,East
C17146,50,Other,Central
C14711,45,Female,North
C14795,58,Male,Central
C10381,25,Female,West
C12796,46,Male,South
C13246,67,Female,South
C11918,68,Female,North
C15789,23,Male,West
C14355,42,Female,West
C13797,25,Female,South
C15535,21,Female,Central
C15626,50,Female,East
C16929,39,Male,West
C14482,59,Male,South
C13436,36,Female,South
C13393,20,Male,East
C12181,46,Male,South
C16040,18,Female,South
C16115,46,Male,North
C15585,69,Female,Central
C10953,41,Female,West
C17674,57,Male,West
C10540,43,Other,East
C16521,24,Male,Central
C12202,53,Male,North
C12000,38,Male,West
C10210,23,Male,Central
C12985,35,Male,West
C16069,38,Male,North
C10804,49,Male,West
C10680,28,Male,South
C17680,33,Male,East
C13909,46,Male,South
C17824,29,Male,Central
C15153,25,Female,East
C11813,36,Female,West
C13368,44,Female,Central
C15229,41,Other,North
C12330,22,Female,West
C15772,30,Female,Central
C11985,30,Female,South
C17370,18,Female,West
C16285,34,Male,North
C14227,20,Female,South
C14793,59,Male,North
C17456,58,Female,Central
C11955,39,Female,North
C15681,53,Other,South
C14743,24,Male,East
C13065,53,Female,North
C15423,52,Female,Central
C10583,22,Female,East
C12199,25,Female,East
C16198,48,Female,North
C10670,60,Male,North
C14883,66,Female,North
C10667,69,Female,North
C16870,45,Male,East
C10241,58,Male,East
C12575,18,Other,West
C16811,34,Female,South
C11951,41,Female,North
C13694,25,Male,East
C10623,19,Female,South
C14930,29,Male,Central
C16563,28,Female,South
C15706,56,Other,North
C10772,55,Male,West
C16405,23,Other,North
C17287,60,Male,South
C11193,34,Female,South
C17632,55,Female,West
C12358,32,Other,Central
C16311,45,Male,South
C10258,49,Female,South
C15290,26,Female,East
C13676,69,Male,Central
C10547,33,Male,West
C16535,67,Female,Central
C13385,27,Female,North
C10153,28,Male,West
C10719,34,Female,Central
C13156,54,Male,Central
C17678,31,Male,North
C12924,48,Female,East
C13531,25,Female,South
C12821,18,Female,South
C15435,29,Male,East
C10352,69,Male,West
C17992,57,Male,Central
C14427,26,Female,Central
C15950,54,Female,North
C12637,68,Male,West
C13455,52,Male,West
C13633,52,Male,East
C16114,40,Female,West
C11101,45,Female,South
C14403,23,Male,North
C14517,68,Male,South
C17523,19,Female,North
C15130,31,Female,West
C17232,48,Male,North
C12756,50,Female,South
C12479,67,Male,North
C11881,51,Female,South
C14303,67,Male,West
C16150,31,Male,Central
C12096,48,Male,West
C14865,45,Male,East
C16980,19,Female,Central
C17313,45,Male,Central
C15237,61,Female,South
C15588,48,Female,Central
C13515,50,Female,West
C12720,27,Male,West
C14525,24,Male,West
C13730,42,Male,Central
C14769,21,Female,East
C13336,29,Male,North
C14826,51,Other,South
C15932,38,Female,Central
C16572,65,Female,Central
C13411,47,Female,South
C14256,18,Male,South
C12706,26,Male,West
C17037,63,Female,West
C14673,63,Female,East
C12261,30,Male,South
C16546,66,Male,North
C15055,62,Male,North
C15710,33,Female,West
C11825,62,Male,North
C13229,40,Female,East
C13239,32,Male,North
C17133,53,Male,South
C16028,56,Male,North
C12948,34,Male,North
C12357,44,Female,Central
C14327,24,Male,South
C13307,64,Male,South
C12366,46,Male,North
C12557,51,Female,East
C17672,46,Female,South
C12223,59,Female,West
C10886,33,Male,Central
C11307,48,Male,Central
C10985,29,Male,Central
C13420,66,Female,West
C15195,43,Male,North
C13275,20,Female,West
C11956,25,Female,North
C17965,31,Male,West
C11781,44,Female,East
C14224,22,Male,Central
C14999,63,Other,South
C11027,50,Female,Central
C16790,52,Male,South
C16444,39,Female,East
C17103,54,Female,West
C11159,65,Male,South
C16303,46,Female,West
C11345,46,Male,East
C11513,60,Male,East
C13357,30,Male,North
C16540,26,Male,South
C13678,50,Male,South
C14966,68,Female,West
C15166,66,Other,North
C16003,51,Male,South
C12625,46,Male,Central
C15810,25,Female,North
C17125,56,Female,North
C11939,68,Male,West
C13538,51,Female,North
C14616,53,Other,South
C10246,59,Male,East
C10801,23,Male,West
C13171,55,Female,East
C14114,52,Male,North
C12234,47,Male,South
C13048,23,Male,South
C15289,34,Female,North
C13904,52,Female,Central
C15875,56,Female,West
C15634,38,Male,East
C13839,24,Female,North
C10393,66,Female,West
C12384,28,Male,West
C14724,31,Male,Central
C10184,45,Female,East
C11288,56,Male,North
C10133,26,Female,North
C16793,19,Female,North
C14196,69,Male,North
C10873,67,Male,South
C12993,52,Female,North
C17879,62,Male,South
C14529,45,Male,South
C15555,56,Male,South
C13222,21,Female,Central
C10533,26,Male,Central
C17576,26,Female,Central
C11102,20,Male,East
C16808,30,Female,South
C14373,55,Male,West
C17299,22,Male,West
C14760,23,Female,North
C17733,63,Male,Central
C15557,50,Female,North
C17282,63,Male,North
C15467,19,Male,East
C12916,62,Male,Central
C15149,63,Female,East
C12812,69,Male,South
C17686,34,Female,West
C13397,50,Female,East
C14925,37,Female,South
C16855,48,Female,South
C14564,66,Male,South
C13219,47,Male,South
C16513,20,Male,North
C13164,33,Male,East
C15061,45,Male,North
C12416,46,Female,East
C12240,43,Female,West
C12425,31,Male,West
C13748,40,Female,North
C10283,24,Female,East
C17493,61,Female,West
C10601,38,Female,South
C16313,58,Male,South
C17112,49,Female,South
C11097,64,Female,North
C11963,60,Female,North
C10344,25,Male,North
C17473,56,Female,East
C11665,48,Female,West
C13502,37,Male,Central
C13535,36,Female,West
C10934,35,Male,North
C17776,61,Female,West
C15172,67,Female,West
C13823,23,Female,West
C12458,59,Female,North
C13231,65,Male,East
C17483,28,Male,North
C10269,64,Female,East
C15427,43,Female,Central
C14319,39,Male,West
C13729,40,Male,North
C12402,18,Female,North
C17263,37,Male,East
C11207,57,Female,South
C13177,18,Male,West
C11930,60,Male,Central
C16441,42,Male,East
C14412,39,Male,East
C14500,41,Male,Central
C15984,35,Female,East
C14399,65,Female,South
C10080,28,Female,North
C11948,64,Male,East
C13139,23,Other,South
C14376,55,Male,West
C16897,36,Female,North
C13735,20,Female,North
C10461,67,Male,East
C16354,24,Male,Central
C16962,23,Male,North
C14295,65,Male,West
C10332,53,Female,North
C16411,34,Female,South
C10189,67,Female,West
C14333,28,Male,East
C11630,26,Male,East
C10636,62,Male,South
C17368,21,Female,North
C11348,34,Male,South
C15773,26,Female,West
C14343,50,Male,South
C16842,44,Male,Central
C17449,33,Female,West
C15576,19,Female,Central
C17257,53,Male,Central
C13460,36,Male,South
C17863,50,Male,South
C17677,53,Male,Central
C13018,23,Female,Central
C12040,59,Female,Central
C15533,69,Female,North
C15878,53,Male,South
C12569,30,Female,South
C12887,28,Male,South
C16346,22,Female,West
C16949,20,Female,South
C16512,30,Female,East
C11681,46,Female,South
C17425,48,Female,Central
C16692,51,Male,East
C14435,30,Male,North
C16107,50,Other,Central
C12293,32,Female,East
C13342,25,Female,Central
C12365,42,Male,South
C17619,64,Male,North
C11967,51,Female,East
C13513,52,Male,West
C12755,36,Male,North
C10314,42,Other,West
C11361,22,Male,West
C11687,62,Female,Central
C13207,60,Other,South
C13138,27,Male,Central
C12399,66,Male,South
C10065,25,Male,East
C12124,25,Male,North
C16299,50,Female,South
C12947,54,Male,West
C17123,36,Male,East
C10275,40,Male,North
C14163,50,Female,Central
C17950,52,Female,West
C10825,61,Female,East
C17816,47,Female,North
C10876,35,Female,North
C10328,64,Male,West
C15823,23,Female,East
C15215,68,Female,West
C14875,69,Male,West
C11360,27,Male,Central
C11972,38,Female,South
C13970,26,Female,South
C11170,45,Male,West
C13617,36,Male,North
C14976,39,Male,North
C17825,43,Female,East
C16275,65,Female,Central
C17739,26,Male,North
C14766,23,Female,West
C14805,51,Male,South
C15485,38,Male,Central
C15906,53,Female,South
C14642,60,Female,South
C12143,53,Female,South
C14275,58,Female,North
C17656,53,Male,West
C17016,43,Male,West
C11844,39,Female,Central
C12158,59,Male,South
C13445,39,Male,North
C11527,68,Female,East
C10249,44,Male,West
C14298,55,Male,Central
C12570,34,Female,West
C17345,69,Male,North
C15730,29,Male,East
C12784,60,Male,East
C11863,60,Male,North
C15158,53,Female,South
C13510,39,Female,South
C10826,28,Female,South
C13369,43,Female,West
C11925,64,Male,West
C15901,21,Female,East
C17753,68,Male,North
C11234,49,Female,North
C17740,48,Female,Central
C10187,30,Female,Central
C11451,39,Male,North
C14461,47,Female,South
C14437,57,Male,West
C11787,32,Female,West
C12610,20,Female,West
C13258,48,Male,North
C15482,22,Female,North
C13900,41,Male,South
C15674,65,Male,Central
C10320,59,Female,West
C10424,51,Female,Central
C14927,68,Male,North
C14146,26,Female,West
C15413,29,Female,East
C11911,45,Female,Central
C10868,33,Female,South
C11615,52,Female,South
C16566,44,Male,East
C16598,50,Female,Central
C10832,20,Female,North
C12060,23,Female,West
C11378,56,Male,Central
C15287,60,Male,North
C13167,40,Female,North
C13056,46,Male,East
C15648,35,Male,North
C14012,52,Female,South
C17567,50,Female,Central
C16802,23,Female,North
C10981,20,Female,West
C12001,56,Female,South
C14878,47,Female,East
C11919,47,Male,West
C12188,41,Male,North
C14879,65,Female,East
C12283,57,Female,North
C13917,57,Female,South
C15616,36,Male,West
C14339,56,Male,South
C14119,52,Female,East
C11135,62,Female,North
C11158,36,Male,North
C13279,67,Female,East
C12334,41,Female,West
C13685,21,Male,North
C14931,41,Female,South
C17004,32,Female,North
C13744,18,Female,South
C13188,60,Male,West
C17309,27,Female,North
C11452,19,Female,East
C10897,33,Male,Central
C15041,53,Female,West
C14019,55,Female,East
C13449,68,Male,North
C13490,59,Female,East
C11683,68,Female,West
C15818,33,Male,South
C14062,33,Female,North
C16917,59,Male,North
C15629,37,Female,South
C10769,46,Male,East
C14776,56,Other,South
C12634,33,Other,South
C14846,24,Female,East
C13345,54,Male,Central
C11387,32,Male,South
C13283,22,Female,Central
C13905,34,Male,Central
C11292,67,Female,North
C12724,25,Female,West
C16798,61,Female,North
C14654,38,Male,East
C15131,67,Female,West
C17275,62,Female,Central
C13949,19,Female,West
C16641,57,Male,East
C14895,34,Female,North
C13031,49,Male,Central
C11076,30,Female,North
C10539,24,Female,South
C11982,21,Female,South
C12348,63,Male,South
C14490,66,Male,South
C17865,18,Female,Central
C10567,21,Male,North
C14480,69,Male,South
C12786,63,Female,West
C10457,21,Female,North
C17832,55,Male,West
C14131,22,Female,South
C12165,61,Male,South
C12750,58,Female,West
C14133,64,Female,Central
C13867,20,Female,West
C15437,39,Male,South
C13569,32,Female,South
C13185,29,Male,North
C11648,22,Male,East
C11584,49,Male,West
C14543,24,Male,South
C14571,56,Male,East
C13514,22,Male,Central
C17256,28,Male,West
C17504,31,Male,North
C16629,36,Other,North
C14473,68,Male,North
C17376,48,Female,East
C12576,28,Male,East
C14526,63,Male,Central
C16697,44,Female,North
C15959,18,Male,North
C16078,38,Female,South
C11789,62,Male,East
C13054,45,Female,North
C15840,66,Male,East
C14790,64,Female,Central
C12302,35,Male,Central
C16170,68,Male,West
C17654,26,Female,North
C11308,34,Female,Central
C10183,52,Male,East
C14975,45,Female,Central
C14703,19,Male,North
C12217,19,Female,North
C13808,65,Male,West
C12933,36,Female,Central
C11882,30,Female,East
C11635,60,Female,North
C16247,58,Male,West
C17307,22,Female,Central
C15208,55,Female,North
C12949,46,Male,Central
C10110,24,Female,West
C11357,38,Female,Central
C10018,53,Female,East
C12969,63,Male,West
C15475,20,Male,West
C11718,36,Female,North
C15873,67,Male,South
C11426,55,Female,East
C15752,28,Male,East
C11132,50,Other,West
C17405,66,Male,West
C13724,19,Female,West
C11294,60,Male,North
C15652,45,Male,South
C11283,39,Male,East
C12665,40,Male,South
C11145,57,Male,West
C13781,25,Male,South
C17032,62,Female,South
C15190,46,Other,North
C10579,44,Female,East
C11399,41,Male,East
C15750,35,Female,North
C17240,47,Male,South
C14666,40,Other,South
C11933,29,Male,North
C10624,44,Female,Central
C14142,41,Other,East
C13491,60,Male,West
C15066,40,Female,Central
C16376,46,Female,South
C16735,67,Male,East
C12598,35,Male,South
C17224,31,Male,South
C11225,40,Male,South
C16741,24,Male,Central
C14804,64,Female,East
C14572,27,Male,Central
C11897,59,Male,North
C14723,35,Other,South
C12265,45,Female,West
C15024,38,Male,West
C17119,24,Female,Central
C16365,47,Male,West
C17737,62,Female,East
C12083,28,Female,East
C16048,68,Male,North
C16209,19,Male,East
C13681,42,Female,South
C16485,24,Male,Central
C16968,51,Female,South
C11174,61,Female,South
C11902,64,Male,West
C14906,51,Male,East
C14735,51,Male,Central
C15409,27,Male,Central
C13259,43,Male,South
C12737,69,Male,East
C15007,29,Female,South
C17198,57,Other,North
C16900,54,Male,South
C15203,34,Male,Central
C17717,62,Male,West
C13824,47,Female,South
C17167,27,Female,South
C11376,52,Female,East
C13227,66,Female,North
C14900,41,Female,Central
C13032,52,Other,Central
C13098,32,Male,Central
C16358,50,Female,East
C12672,20,Female,North
C11042,40,Female,East
C14208,26,Female,East
C10545,58,Male,South
C10715,53,Male,East
C10946,39,Male,West
C15640,28,Male,North
C17495,43,Female,East
C10948,56,Female,West
C16840,56,Male,West
C11612,33,Male,North
C13270,41,Male,East
C13834,32,Female,Central
C15715,51,Female,East
C11689,37,Male,East
C10744,56,Male,East
C17543,45,Female,South
C13892,23,Male,West
C15794,59,Female,South
C11230,46,Female,North
C12140,42,Male,West
C10994,23,Female,West
C10722,27,Female,Central
C16957,58,Female,Central
C11802,40,Male,North
C12022,34,Male,West
C10912,68,Female,West
C13814,51,Male,Central
C14318,45,Female,East
C10529,68,Female,South
C10947,67,Female,West
C15999,31,Male,West
C17419,21,Male,North
C12282,50,Female,South
C17427,43,Other,South
C17771,47,Female,South
C12593,45,Female,North
C17792,46,Male,North
C14919,19,Male,North
C10767,36,Female,West
C16481,20,Male,South
C10574,33,Male,South
C16780,28,Male,West
C10480,42,Female,North
C14636,50,Female,Central
C16881,19,Female,South
C15658,25,Female,South
C13884,50,Female,North
C12500,39,Other,South
C11964,55,Male,North
C17208,25,Female,South
C14597,49,Male,East
C14272,41,Male,North
C15922,66,Male,West
C12483,23,Other,South
C14264,64,Male,North
C13742,20,Male,North
C12731,35,Female,West
C16238,28,Male,North
C11920,27,Female,East
C15558,39,Other,South
C11550,19,Female,East
C12109,23,Male,Central
C12465,28,Female,West
C13426,36,Female,West
C10116,40,Female,West
C16843,61,Female,South
C17923,37,Male,West
C11236,35,Male,South
C10027,26,Other,Central
C12422,20,Female,East
C17631,64,Female,East
C17394,60,Female,South
C12480,50,Female,East
C10836,18,Male,Central
C11263,62,Male,East
C15991,42,Female,Central
C10543,40,Male,West
C13587,51,Male,Central
C14943,50,Female,North
C17017,56,Male,South
C10930,34,Female,South
C15086,54,Female,North
C12212,46,Male,East
C15352,62,Male,Central
C14957,36,Female,South
C13547,69,Female,West
C12774,20,Male,North
C10854,52,Female,North
C16172,41,Female,West
C12858,48,Male,Central
C12435,58,Female,West
C10280,61,Female,West
C11500,42,Male,East
C14337,59,Male,Central
C13137,19,Male,Central
C11306,32,Male,Central
C11322,68,Female,Central
C17310,56,Male,West
C12159,64,Male,East
C13671,60,Female,North
C16856,51,Female,South
C16385,69,Other,East
C11167,69,Female,South
C12667,59,Female,Central
C15005,47,Female,Central
C11910,38,Male,East
C16019,21,Male,North
C17666,36,Male,North
